survey,sample_id,midpoint_date_gmt,sampleTime_UTC,latitude,longitude,chlorophyll_index
Atlantic CPR,533LR-37,2008-07-11T21:10:00Z,2008-07-11T21:10:00Z,58.97,-4.175,2
Atlantic CPR,567SA-17,2008-07-11T21:38:00Z,2008-07-11T21:38:00Z,46.058,-4.365,0
Atlantic CPR,715A--7,2008-07-11T21:56:00Z,2008-07-11T21:56:00Z,58.973,-1.425,2
Atlantic CPR,541ZC-9,2008-07-11T21:58:00Z,2008-07-11T21:58:00Z,52.3,-53.603,0
Atlantic CPR,271HE-5,2008-07-11T22:19:00Z,2008-07-11T22:19:00Z,54.197,6.772,6.5
Atlantic CPR,567SA-19,2008-07-11T22:41:00Z,2008-07-11T22:41:00Z,46.375,-4.523,1
Atlantic CPR,731V--1,2008-07-11T22:43:00Z,2008-07-11T22:43:00Z,59.128,-4.818,2
Atlantic CPR,541ZC-11,2008-07-11T23:18:00Z,2008-07-11T23:18:00Z,52.507,-53.175,0
Atlantic CPR,715A--9,2008-07-11T23:19:00Z,2008-07-11T23:19:00Z,58.643,-1.522,2
Atlantic CPR,271HE-7,2008-07-11T23:31:00Z,2008-07-11T23:31:00Z,54.173,6.208,6.5
Atlantic CPR,567SA-21,2008-07-11T23:44:00Z,2008-07-11T23:44:00Z,46.688,-4.685,1
Atlantic CPR,731V--3,2008-07-12T00:05:00Z,2008-07-12T00:05:00Z,59.277,-5.402,1
Atlantic CPR,541ZC-13,2008-07-12T00:37:00Z,2008-07-12T00:37:00Z,52.712,-52.743,0
Atlantic CPR,715A--11,2008-07-12T00:42:00Z,2008-07-12T00:42:00Z,58.313,-1.615,2
Atlantic CPR,567SA-23,2008-07-12T00:47:00Z,2008-07-12T00:47:00Z,47.003,-4.848,1
Atlantic CPR,271HE-9,2008-07-12T00:48:00Z,2008-07-12T00:48:00Z,54.135,5.643,2
Atlantic CPR,731V--5,2008-07-12T01:28:00Z,2008-07-12T01:28:00Z,59.422,-5.992,1
Atlantic CPR,567SA-25,2008-07-12T01:49:00Z,2008-07-12T01:49:00Z,47.317,-5.013,2
Atlantic CPR,541ZC-15,2008-07-12T01:57:00Z,2008-07-12T01:57:00Z,52.915,-52.307,1
Atlantic CPR,271HE-11,2008-07-12T02:06:00Z,2008-07-12T02:06:00Z,54.093,5.078,2
Atlantic CPR,715A--13,2008-07-12T02:11:00Z,2008-07-12T02:11:00Z,57.982,-1.617,2
Atlantic CPR,731V--7,2008-07-12T02:50:00Z,2008-07-12T02:50:00Z,59.565,-6.583,1
Atlantic CPR,567SA-27,2008-07-12T02:52:00Z,2008-07-12T02:52:00Z,47.63,-5.18,1
Atlantic CPR,541ZC-17,2008-07-12T03:17:00Z,2008-07-12T03:17:00Z,53.117,-51.865,1
Atlantic CPR,271HE-13,2008-07-12T03:23:00Z,2008-07-12T03:23:00Z,54.052,4.515,2
Atlantic CPR,715A--15,2008-07-12T03:52:00Z,2008-07-12T03:52:00Z,57.648,-1.617,2
Atlantic CPR,567SA-29,2008-07-12T03:55:00Z,2008-07-12T03:55:00Z,47.943,-5.348,2
Atlantic CPR,731V--9,2008-07-12T04:13:00Z,2008-07-12T04:13:00Z,59.705,-7.182,1
Atlantic CPR,541ZC-19,2008-07-12T04:36:00Z,2008-07-12T04:36:00Z,53.318,-51.422,1
Atlantic CPR,271HE-15,2008-07-12T04:38:00Z,2008-07-12T04:38:00Z,54.013,3.952,2
Atlantic CPR,567SA-31,2008-07-12T04:59:00Z,2008-07-12T04:59:00Z,48.267,-5.417,2
Atlantic CPR,715A--17,2008-07-12T05:24:00Z,2008-07-12T05:24:00Z,57.35,-1.79,1
Atlantic CPR,731V--11,2008-07-12T05:36:00Z,2008-07-12T05:36:00Z,59.842,-7.785,1
Atlantic CPR,271HE-17,2008-07-12T05:54:00Z,2008-07-12T05:54:00Z,53.972,3.39,2
Atlantic CPR,541ZC-21,2008-07-12T05:56:00Z,2008-07-12T05:56:00Z,53.517,-50.972,1
Atlantic CPR,567SA-33,2008-07-12T06:02:00Z,2008-07-12T06:02:00Z,48.578,-5.315,2
Atlantic CPR,731V--13,2008-07-12T06:58:00Z,2008-07-12T06:58:00Z,59.977,-8.395,1
Atlantic CPR,567SA-35,2008-07-12T07:02:00Z,2008-07-12T07:02:00Z,48.8,-4.947,1
Atlantic CPR,541ZC-23,2008-07-12T07:15:00Z,2008-07-12T07:15:00Z,53.713,-50.518,1
Atlantic CPR,271HE-19,2008-07-12T07:19:00Z,2008-07-12T07:19:00Z,53.897,2.84,2
Atlantic CPR,567SA-37,2008-07-12T08:03:00Z,2008-07-12T08:03:00Z,49.007,-4.548,1
Atlantic CPR,731V--15,2008-07-12T08:21:00Z,2008-07-12T08:21:00Z,60.108,-9.007,1
Atlantic CPR,541ZC-25,2008-07-12T08:35:00Z,2008-07-12T08:35:00Z,53.908,-50.062,1
Atlantic CPR,271HE-21,2008-07-12T08:45:00Z,2008-07-12T08:45:00Z,53.808,2.295,2
Atlantic CPR,567SA-39,2008-07-12T09:05:00Z,2008-07-12T09:05:00Z,49.212,-4.148,0
Atlantic CPR,731V--17,2008-07-12T09:43:00Z,2008-07-12T09:43:00Z,60.237,-9.625,1
Atlantic CPR,541ZC-27,2008-07-12T09:55:00Z,2008-07-12T09:55:00Z,54.103,-49.598,1
Atlantic CPR,567SA-41,2008-07-12T10:06:00Z,2008-07-12T10:06:00Z,49.415,-3.743,0
Atlantic CPR,271HE-23,2008-07-12T10:12:00Z,2008-07-12T10:12:00Z,53.718,1.753,2
Atlantic CPR,731V--19,2008-07-12T11:06:00Z,2008-07-12T11:06:00Z,60.363,-10.248,1
Atlantic CPR,567SA-43,2008-07-12T11:07:00Z,2008-07-12T11:07:00Z,49.618,-3.337,0
Atlantic CPR,541ZC-29,2008-07-12T11:15:00Z,2008-07-12T11:15:00Z,54.295,-49.133,1
Atlantic CPR,271HE-25,2008-07-12T11:38:00Z,2008-07-12T11:38:00Z,53.623,1.212,2
Atlantic CPR,731V--21,2008-07-12T12:27:00Z,2008-07-12T12:27:00Z,60.495,-10.825,1
Atlantic CPR,541ZC-31,2008-07-12T12:34:00Z,2008-07-12T12:34:00Z,54.485,-48.662,1
Atlantic CPR,271HE-27,2008-07-12T13:17:00Z,2008-07-12T13:17:00Z,53.572,0.658,1
Atlantic CPR,731V--23,2008-07-12T13:47:00Z,2008-07-12T13:47:00Z,60.673,-11.395,1
Atlantic CPR,541ZC-33,2008-07-12T13:54:00Z,2008-07-12T13:54:00Z,54.673,-48.187,1
Atlantic CPR,731V--25,2008-07-12T15:08:00Z,2008-07-12T15:08:00Z,60.852,-11.973,1
Atlantic CPR,541ZC-35,2008-07-12T15:13:00Z,2008-07-12T15:13:00Z,54.858,-47.708,0
Atlantic CPR,731V--27,2008-07-12T16:28:00Z,2008-07-12T16:28:00Z,61.027,-12.557,1
Atlantic CPR,541ZC-37,2008-07-12T16:33:00Z,2008-07-12T16:33:00Z,55.043,-47.225,0
Atlantic CPR,731V--29,2008-07-12T17:49:00Z,2008-07-12T17:49:00Z,61.198,-13.148,1
Atlantic CPR,541ZC-39,2008-07-12T17:53:00Z,2008-07-12T17:53:00Z,55.225,-46.737,0
Atlantic CPR,731V--31,2008-07-12T19:09:00Z,2008-07-12T19:09:00Z,61.368,-13.745,1
Atlantic CPR,541ZC-41,2008-07-12T19:12:00Z,2008-07-12T19:12:00Z,55.407,-46.245,1
Atlantic CPR,731V--33,2008-07-12T20:30:00Z,2008-07-12T20:30:00Z,61.535,-14.348,1
Atlantic CPR,541ZC-43,2008-07-12T20:32:00Z,2008-07-12T20:32:00Z,55.585,-45.747,1
Atlantic CPR,731V--35,2008-07-12T21:50:00Z,2008-07-12T21:50:00Z,61.7,-14.958,1
Atlantic CPR,541ZC-45,2008-07-12T21:52:00Z,2008-07-12T21:52:00Z,55.762,-45.247,1
Atlantic CPR,541ZB-1,2008-07-12T23:05:00Z,2008-07-12T23:05:00Z,55.978,-44.885,1
Atlantic CPR,731V--37,2008-07-12T23:11:00Z,2008-07-12T23:11:00Z,61.862,-15.575,1
Atlantic CPR,541ZB-3,2008-07-13T00:23:00Z,2008-07-13T00:23:00Z,56.197,-44.432,1
Atlantic CPR,731V--39,2008-07-13T00:31:00Z,2008-07-13T00:31:00Z,62.02,-16.197,1
Atlantic CPR,541ZB-5,2008-07-13T01:41:00Z,2008-07-13T01:41:00Z,56.412,-43.973,1
Atlantic CPR,731V--41,2008-07-13T01:52:00Z,2008-07-13T01:52:00Z,62.177,-16.827,1
Atlantic CPR,541ZB-7,2008-07-13T02:59:00Z,2008-07-13T02:59:00Z,56.625,-43.51,1
Atlantic CPR,731V--43,2008-07-13T03:12:00Z,2008-07-13T03:12:00Z,62.33,-17.463,1
Atlantic CPR,541ZB-9,2008-07-13T04:17:00Z,2008-07-13T04:17:00Z,56.837,-43.042,1
Atlantic CPR,541ZB-11,2008-07-13T05:36:00Z,2008-07-13T05:36:00Z,57.047,-42.567,1
Atlantic CPR,541ZB-13,2008-07-13T06:54:00Z,2008-07-13T06:54:00Z,57.255,-42.087,1
Atlantic CPR,541ZB-15,2008-07-13T08:12:00Z,2008-07-13T08:12:00Z,57.462,-41.602,1
Atlantic CPR,329EB-1,2008-07-13T08:47:00Z,2008-07-13T08:47:00Z,40.39,-72.96,1
Atlantic CPR,541ZB-17,2008-07-13T09:30:00Z,2008-07-13T09:30:00Z,57.665,-41.112,1
Atlantic CPR,329EB-3,2008-07-13T09:51:00Z,2008-07-13T09:51:00Z,40.403,-72.522,1
Atlantic CPR,541ZB-19,2008-07-13T10:48:00Z,2008-07-13T10:48:00Z,57.868,-40.615,1
Atlantic CPR,329EB-5,2008-07-13T10:54:00Z,2008-07-13T10:54:00Z,40.415,-72.085,1
Atlantic CPR,329EB-7,2008-07-13T11:58:00Z,2008-07-13T11:58:00Z,40.425,-71.647,1
Atlantic CPR,541ZB-21,2008-07-13T12:06:00Z,2008-07-13T12:06:00Z,58.068,-40.113,1
Atlantic CPR,329EB-9,2008-07-13T13:02:00Z,2008-07-13T13:02:00Z,40.433,-71.21,1
Atlantic CPR,541ZB-23,2008-07-13T13:25:00Z,2008-07-13T13:25:00Z,58.268,-39.605,0
Atlantic CPR,329EB-11,2008-07-13T14:05:00Z,2008-07-13T14:05:00Z,40.44,-70.772,1
Atlantic CPR,541ZB-25,2008-07-13T14:43:00Z,2008-07-13T14:43:00Z,58.465,-39.093,0
Atlantic CPR,329EB-13,2008-07-13T15:09:00Z,2008-07-13T15:09:00Z,40.445,-70.333,1
Atlantic CPR,541ZB-27,2008-07-13T16:01:00Z,2008-07-13T16:01:00Z,58.66,-38.573,1
Atlantic CPR,329EB-15,2008-07-13T16:13:00Z,2008-07-13T16:13:00Z,40.448,-69.895,1
Atlantic CPR,329EB-17,2008-07-13T17:16:00Z,2008-07-13T17:16:00Z,40.45,-69.458,0
Atlantic CPR,541ZB-29,2008-07-13T17:19:00Z,2008-07-13T17:19:00Z,58.852,-38.048,1
Atlantic CPR,329EB-19,2008-07-13T18:21:00Z,2008-07-13T18:21:00Z,40.557,-69.06,0
Atlantic CPR,541ZB-31,2008-07-13T18:37:00Z,2008-07-13T18:37:00Z,59.042,-37.518,1
Atlantic CPR,329EB-21,2008-07-13T19:24:00Z,2008-07-13T19:24:00Z,40.715,-68.675,0
Atlantic CPR,541ZB-33,2008-07-13T19:56:00Z,2008-07-13T19:56:00Z,59.23,-36.982,1
Atlantic CPR,329EB-23,2008-07-13T20:28:00Z,2008-07-13T20:28:00Z,40.872,-68.287,0
Atlantic CPR,329EB-25,2008-07-13T21:01:00Z,2008-07-13T21:01:00Z,41.053,-67.927,0
Atlantic CPR,329EB-27,2008-07-13T21:14:00Z,2008-07-13T21:14:00Z,41.257,-67.575,0
Atlantic CPR,541ZB-35,2008-07-13T21:14:00Z,2008-07-13T21:14:00Z,59.417,-36.44,1
Atlantic CPR,329EB-29,2008-07-13T21:26:00Z,2008-07-13T21:26:00Z,41.458,-67.222,0
Atlantic CPR,329EB-31,2008-07-13T21:39:00Z,2008-07-13T21:39:00Z,41.658,-66.865,0
Atlantic CPR,541ZB-37,2008-07-13T22:32:00Z,2008-07-13T22:32:00Z,59.6,-35.89,1
Atlantic CPR,329EB-33,2008-07-13T22:36:00Z,2008-07-13T22:36:00Z,41.897,-66.562,0
Atlantic CPR,329EB-35,2008-07-13T23:43:00Z,2008-07-13T23:43:00Z,42.033,-66.158,0
Atlantic CPR,541ZB-39,2008-07-13T23:50:00Z,2008-07-13T23:50:00Z,59.782,-35.337,1
Atlantic CPR,541ZB-41,2008-07-14T01:08:00Z,2008-07-14T01:08:00Z,59.96,-34.777,1
Atlantic CPR,329EB-37,2008-07-14T01:39:00Z,2008-07-14T01:39:00Z,42.252,-65.82,0
Atlantic CPR,541ZB-43,2008-07-14T02:26:00Z,2008-07-14T02:26:00Z,60.137,-34.21,1
Atlantic CPR,329EB-39,2008-07-14T03:36:00Z,2008-07-14T03:36:00Z,42.47,-65.48,0
Atlantic CPR,541Z--1,2008-07-14T04:01:00Z,2008-07-14T04:01:00Z,60.395,-33.708,1
Atlantic CPR,541Z--3,2008-07-14T05:24:00Z,2008-07-14T05:24:00Z,60.612,-33.193,0
Atlantic CPR,329EB-41,2008-07-14T05:32:00Z,2008-07-14T05:32:00Z,42.687,-65.137,0
Atlantic CPR,541Z--5,2008-07-14T06:46:00Z,2008-07-14T06:46:00Z,60.825,-32.672,1
Atlantic CPR,329EB-43,2008-07-14T06:59:00Z,2008-07-14T06:59:00Z,42.928,-64.845,0
Atlantic CPR,329EB-45,2008-07-14T08:03:00Z,2008-07-14T08:03:00Z,43.202,-64.583,0
Atlantic CPR,541Z--7,2008-07-14T08:08:00Z,2008-07-14T08:08:00Z,61.038,-32.143,0
Atlantic CPR,329EB-47,2008-07-14T09:07:00Z,2008-07-14T09:07:00Z,43.475,-64.318,0
Atlantic CPR,541Z--9,2008-07-14T09:30:00Z,2008-07-14T09:30:00Z,61.248,-31.608,0
Atlantic CPR,329EB-49,2008-07-14T10:11:00Z,2008-07-14T10:11:00Z,43.745,-64.053,0
Atlantic CPR,541Z--11,2008-07-14T10:52:00Z,2008-07-14T10:52:00Z,61.457,-31.065,2
Atlantic CPR,541Z--13,2008-07-14T12:15:00Z,2008-07-14T12:15:00Z,61.663,-30.517,2
Atlantic CPR,541Z--15,2008-07-14T13:37:00Z,2008-07-14T13:37:00Z,61.868,-29.958,2
Atlantic CPR,541Z--17,2008-07-14T14:59:00Z,2008-07-14T14:59:00Z,62.07,-29.393,2
Atlantic CPR,541Z--19,2008-07-14T16:21:00Z,2008-07-14T16:21:00Z,62.268,-28.822,0
Atlantic CPR,541Z--21,2008-07-14T17:44:00Z,2008-07-14T17:44:00Z,62.467,-28.242,2
Atlantic CPR,541Z--23,2008-07-14T19:06:00Z,2008-07-14T19:06:00Z,62.66,-27.655,2
Atlantic CPR,541Z--25,2008-07-14T20:28:00Z,2008-07-14T20:28:00Z,62.852,-27.06,2
Atlantic CPR,541Z--27,2008-07-14T21:50:00Z,2008-07-14T21:50:00Z,63.042,-26.457,2
Atlantic CPR,541Z--29,2008-07-14T23:12:00Z,2008-07-14T23:12:00Z,63.228,-25.847,2
Atlantic CPR,541Z--31,2008-07-15T00:35:00Z,2008-07-15T00:35:00Z,63.413,-25.227,2
Atlantic CPR,541Z--33,2008-07-15T01:57:00Z,2008-07-15T01:57:00Z,63.595,-24.602,2
Atlantic CPR,541Z--35,2008-07-15T03:19:00Z,2008-07-15T03:19:00Z,63.773,-23.967,2
Atlantic CPR,541Z--37,2008-07-15T04:41:00Z,2008-07-15T04:41:00Z,63.95,-23.325,2
Atlantic CPR,329EA-3,2008-07-15T13:51:00Z,2008-07-15T13:51:00Z,44.987,-59.173,0
Atlantic CPR,329EA-5,2008-07-15T14:56:00Z,2008-07-15T14:56:00Z,45.067,-58.713,0
Atlantic CPR,329EA-13,2008-07-15T19:16:00Z,2008-07-15T19:16:00Z,45.363,-56.868,0
Atlantic CPR,329EA-15,2008-07-15T20:21:00Z,2008-07-15T20:21:00Z,45.433,-56.405,0
Atlantic CPR,329EA-17,2008-07-15T21:26:00Z,2008-07-15T21:26:00Z,45.502,-55.938,0
Atlantic CPR,329EA-19,2008-07-15T22:31:00Z,2008-07-15T22:31:00Z,45.567,-55.473,0
Atlantic CPR,329EA-21,2008-07-15T23:36:00Z,2008-07-15T23:36:00Z,45.632,-55.007,0
Atlantic CPR,329EA-23,2008-07-16T00:41:00Z,2008-07-16T00:41:00Z,45.693,-54.537,0
Atlantic CPR,329EA-25,2008-07-16T01:46:00Z,2008-07-16T01:46:00Z,45.753,-54.067,0
Atlantic CPR,329EA-27,2008-07-16T02:51:00Z,2008-07-16T02:51:00Z,45.812,-53.597,0
Atlantic CPR,329EA-29,2008-07-16T03:56:00Z,2008-07-16T03:56:00Z,45.868,-53.125,0
Atlantic CPR,329EA-31,2008-07-16T05:01:00Z,2008-07-16T05:01:00Z,45.923,-52.653,0
Atlantic CPR,329EA-33,2008-07-16T06:06:00Z,2008-07-16T06:06:00Z,45.975,-52.18,0
Atlantic CPR,329EA-35,2008-07-16T07:11:00Z,2008-07-16T07:11:00Z,46.025,-51.705,0
Atlantic CPR,329EA-37,2008-07-16T08:16:00Z,2008-07-16T08:16:00Z,46.073,-51.23,0
Atlantic CPR,329EA-39,2008-07-16T09:21:00Z,2008-07-16T09:21:00Z,46.12,-50.753,0
Atlantic CPR,329EA-41,2008-07-16T10:26:00Z,2008-07-16T10:26:00Z,46.165,-50.277,0
Atlantic CPR,329EA-43,2008-07-16T11:31:00Z,2008-07-16T11:31:00Z,46.208,-49.8,0
Atlantic CPR,329EA-47,2008-07-16T13:41:00Z,2008-07-16T13:41:00Z,46.287,-48.842,0
Atlantic CPR,314PR-1,2008-07-17T07:03:00Z,2008-07-17T07:03:00Z,48.95,-3.95,2
Atlantic CPR,314PR-2,2008-07-17T07:37:00Z,2008-07-17T07:37:00Z,49.118,-3.967,2
Atlantic CPR,314PR-3,2008-07-17T08:10:00Z,2008-07-17T08:10:00Z,49.285,-3.967,2
Atlantic CPR,314PR-4,2008-07-17T08:43:00Z,2008-07-17T08:43:00Z,49.455,-4.042,2
Atlantic CPR,314PR-5,2008-07-17T09:14:00Z,2008-07-17T09:14:00Z,49.617,-4.1,2
Atlantic CPR,314PR-6,2008-07-17T10:07:00Z,2008-07-17T10:07:00Z,49.785,-4.117,2
Atlantic CPR,314PR-7,2008-07-17T10:50:00Z,2008-07-17T10:50:00Z,49.948,-4.192,6.5
Atlantic CPR,314PR-8,2008-07-17T11:18:00Z,2008-07-17T11:18:00Z,50.112,-4.25,6.5
Atlantic CPR,79FC-1,2008-07-25T12:29:00Z,2008-07-25T12:29:00Z,51.82,-54.77,1
Atlantic CPR,79FC-3,2008-07-25T13:37:00Z,2008-07-25T13:37:00Z,51.865,-54.235,1
Atlantic CPR,79FC-5,2008-07-25T14:45:00Z,2008-07-25T14:45:00Z,51.907,-53.7,0
Atlantic CPR,79FC-7,2008-07-25T15:53:00Z,2008-07-25T15:53:00Z,51.947,-53.163,0
Atlantic CPR,79FC-9,2008-07-25T17:03:00Z,2008-07-25T17:03:00Z,51.992,-52.63,0
Atlantic CPR,79FC-11,2008-07-25T18:12:00Z,2008-07-25T18:12:00Z,52.037,-52.095,1
Atlantic CPR,79FC-13,2008-07-25T19:21:00Z,2008-07-25T19:21:00Z,52.078,-51.557,1
Atlantic CPR,79FC-15,2008-07-25T20:31:00Z,2008-07-25T20:31:00Z,52.122,-51.022,1
Atlantic CPR,79FC-17,2008-07-25T21:39:00Z,2008-07-25T21:39:00Z,52.167,-50.483,1
Atlantic CPR,551SB-16,2008-07-26T06:22:00Z,2008-07-26T06:22:00Z,40.847,-8.987,1
Atlantic CPR,64FB-1,2008-07-26T10:07:00Z,2008-07-26T10:07:00Z,52.638,-44.653,1
Atlantic CPR,64FB-3,2008-07-26T11:14:00Z,2008-07-26T11:14:00Z,52.683,-44.108,1
Atlantic CPR,64FB-5,2008-07-26T12:20:00Z,2008-07-26T12:20:00Z,52.725,-43.563,1
Atlantic CPR,64FB-9,2008-07-26T14:36:00Z,2008-07-26T14:36:00Z,52.808,-42.463,0
Atlantic CPR,64FB-13,2008-07-26T16:56:00Z,2008-07-26T16:56:00Z,52.897,-41.37,0
Atlantic CPR,64FB-15,2008-07-26T18:08:00Z,2008-07-26T18:08:00Z,52.94,-40.815,0
Atlantic CPR,64FB-17,2008-07-26T19:17:00Z,2008-07-26T19:17:00Z,52.985,-40.268,0
Atlantic CPR,64FB-19,2008-07-26T20:26:00Z,2008-07-26T20:26:00Z,53.028,-39.72,0
Atlantic CPR,64FB-21,2008-07-26T21:35:00Z,2008-07-26T21:35:00Z,53.07,-39.17,0
Atlantic CPR,64FB-23,2008-07-26T22:46:00Z,2008-07-26T22:46:00Z,53.115,-38.625,0
Atlantic CPR,64FB-25,2008-07-26T23:56:00Z,2008-07-26T23:56:00Z,53.16,-38.075,1
Atlantic CPR,64FB-27,2008-07-27T01:07:00Z,2008-07-27T01:07:00Z,53.203,-37.523,1
Atlantic CPR,64FB-29,2008-07-27T02:19:00Z,2008-07-27T02:19:00Z,53.247,-36.973,1
Atlantic CPR,64FB-31,2008-07-27T03:34:00Z,2008-07-27T03:34:00Z,53.295,-36.422,1
Atlantic CPR,64FB-33,2008-07-27T04:49:00Z,2008-07-27T04:49:00Z,53.342,-35.868,1
Atlantic CPR,64FB-35,2008-07-27T06:04:00Z,2008-07-27T06:04:00Z,53.387,-35.312,1
Atlantic CPR,79FA-1,2008-07-27T11:20:00Z,2008-07-27T11:20:00Z,53.582,-32.732,1
Atlantic CPR,79FA-3,2008-07-27T12:30:00Z,2008-07-27T12:30:00Z,53.627,-32.175,1
Atlantic CPR,79FA-5,2008-07-27T13:40:00Z,2008-07-27T13:40:00Z,53.67,-31.618,1
Atlantic CPR,79FA-7,2008-07-27T14:49:00Z,2008-07-27T14:49:00Z,53.712,-31.058,0
Atlantic CPR,79FA-9,2008-07-27T15:57:00Z,2008-07-27T15:57:00Z,53.76,-30.498,1
Atlantic CPR,551SB-18,2008-07-27T16:33:00Z,2008-07-27T16:33:00Z,41.473,-8.903,2
Atlantic CPR,79FA-11,2008-07-27T17:04:00Z,2008-07-27T17:04:00Z,53.807,-29.94,1
Atlantic CPR,551SB-19,2008-07-27T17:09:00Z,2008-07-27T17:09:00Z,41.625,-8.995,6.5
Atlantic CPR,79FA-13,2008-07-27T18:10:00Z,2008-07-27T18:10:00Z,53.852,-29.38,1
Atlantic CPR,79FA-15,2008-07-27T19:17:00Z,2008-07-27T19:17:00Z,53.895,-28.815,1
Atlantic CPR,79FA-17,2008-07-27T20:21:00Z,2008-07-27T20:21:00Z,53.938,-28.253,1
Atlantic CPR,79FA-19,2008-07-27T21:26:00Z,2008-07-27T21:26:00Z,53.98,-27.692,1
Atlantic CPR,79FA-21,2008-07-27T22:30:00Z,2008-07-27T22:30:00Z,54.018,-27.13,2
Atlantic CPR,79FA-23,2008-07-27T23:37:00Z,2008-07-27T23:37:00Z,54.062,-26.562,1
Atlantic CPR,79FA-25,2008-07-28T00:44:00Z,2008-07-28T00:44:00Z,54.11,-25.998,1
Atlantic CPR,79FA-27,2008-07-28T01:50:00Z,2008-07-28T01:50:00Z,54.155,-25.435,1
Atlantic CPR,79FA-29,2008-07-28T02:56:00Z,2008-07-28T02:56:00Z,54.198,-24.87,1
Atlantic CPR,79FA-31,2008-07-28T04:04:00Z,2008-07-28T04:04:00Z,54.243,-24.32,1
Atlantic CPR,79FA-33,2008-07-28T05:13:00Z,2008-07-28T05:13:00Z,54.288,-23.755,1
Atlantic CPR,79FA-35,2008-07-28T06:22:00Z,2008-07-28T06:22:00Z,54.328,-23.188,1
Atlantic CPR,79FA-37,2008-07-28T07:30:00Z,2008-07-28T07:30:00Z,54.37,-22.627,1
Atlantic CPR,79FA-39,2008-07-28T08:38:00Z,2008-07-28T08:38:00Z,54.412,-22.058,1
Atlantic CPR,79FA-41,2008-07-28T09:46:00Z,2008-07-28T09:46:00Z,54.452,-21.488,1
Atlantic CPR,254IB-1,2008-07-28T10:26:00Z,2008-07-28T10:26:00Z,46.248,-8.39,1
Atlantic CPR,464W--1,2008-07-28T11:27:00Z,2008-07-28T11:27:00Z,54.523,-20.675,2
Atlantic CPR,464W--3,2008-07-28T12:39:00Z,2008-07-28T12:39:00Z,54.568,-20.105,2
Atlantic CPR,254IB-5,2008-07-28T12:43:00Z,2008-07-28T12:43:00Z,46.893,-8.147,1
Atlantic CPR,254IB-7,2008-07-28T13:51:00Z,2008-07-28T13:51:00Z,47.217,-8.023,1
Atlantic CPR,464W--5,2008-07-28T13:51:00Z,2008-07-28T13:51:00Z,54.612,-19.535,2
Atlantic CPR,254IB-9,2008-07-28T14:59:00Z,2008-07-28T14:59:00Z,47.538,-7.9,1
Atlantic CPR,464W--7,2008-07-28T15:02:00Z,2008-07-28T15:02:00Z,54.652,-18.98,2
Atlantic CPR,254IB-11,2008-07-28T16:08:00Z,2008-07-28T16:08:00Z,47.86,-7.773,1
Atlantic CPR,464W--9,2008-07-28T16:17:00Z,2008-07-28T16:17:00Z,54.697,-18.408,1
Atlantic CPR,254IB-13,2008-07-28T17:16:00Z,2008-07-28T17:16:00Z,48.183,-7.645,1
Atlantic CPR,464W--11,2008-07-28T17:33:00Z,2008-07-28T17:33:00Z,54.738,-17.835,2
Atlantic CPR,254IB-15,2008-07-28T18:24:00Z,2008-07-28T18:24:00Z,48.505,-7.515,1
Atlantic CPR,464W--13,2008-07-28T18:48:00Z,2008-07-28T18:48:00Z,54.778,-17.262,2
Atlantic CPR,254IB-17,2008-07-28T19:32:00Z,2008-07-28T19:32:00Z,48.827,-7.385,1
Atlantic CPR,464W--15,2008-07-28T20:04:00Z,2008-07-28T20:04:00Z,54.822,-16.698,2
Atlantic CPR,254IB-19,2008-07-28T20:41:00Z,2008-07-28T20:41:00Z,49.148,-7.252,1
Atlantic CPR,464W--17,2008-07-28T21:20:00Z,2008-07-28T21:20:00Z,54.865,-16.123,1
Atlantic CPR,254IB-21,2008-07-28T21:49:00Z,2008-07-28T21:49:00Z,49.47,-7.117,1
Atlantic CPR,464W--19,2008-07-28T22:37:00Z,2008-07-28T22:37:00Z,54.905,-15.55,2
Atlantic CPR,464W--21,2008-07-28T23:52:00Z,2008-07-28T23:52:00Z,54.952,-14.982,1
Atlantic CPR,464W--23,2008-07-29T01:07:00Z,2008-07-29T01:07:00Z,55,-14.407,1
Atlantic CPR,464W--25,2008-07-29T02:22:00Z,2008-07-29T02:22:00Z,55.045,-13.832,1
Atlantic CPR,464W--27,2008-07-29T03:36:00Z,2008-07-29T03:36:00Z,55.088,-13.268,2
Atlantic CPR,464W--29,2008-07-29T04:50:00Z,2008-07-29T04:50:00Z,55.132,-12.69,1
Atlantic CPR,254IB-35,2008-07-29T05:47:00Z,2008-07-29T05:47:00Z,51.717,-6.123,0
Atlantic CPR,464W--31,2008-07-29T06:04:00Z,2008-07-29T06:04:00Z,55.172,-12.112,1
Atlantic CPR,254IB-37,2008-07-29T06:55:00Z,2008-07-29T06:55:00Z,52.037,-5.973,0
Atlantic CPR,464W--33,2008-07-29T07:18:00Z,2008-07-29T07:18:00Z,55.212,-11.538,1
Atlantic CPR,254IB-39,2008-07-29T08:03:00Z,2008-07-29T08:03:00Z,52.357,-5.822,1
Atlantic CPR,464W--35,2008-07-29T08:33:00Z,2008-07-29T08:33:00Z,55.255,-10.96,1
Atlantic CPR,254IB-41,2008-07-29T09:15:00Z,2008-07-29T09:15:00Z,52.685,-5.817,2
Atlantic CPR,464W--37,2008-07-29T09:48:00Z,2008-07-29T09:48:00Z,55.297,-10.378,1
